director,genre,id,popularity,budget,revenue,original_title,release_date,budget_adj,revenue_adj,release_year,release_month,release_day_of_week,leading_actor,profit_adj,ROI_adj
Kevin Smith,Adventure,1832,0.82073,10000000,30652890,Dogma,1999-11-12,13090528.465943199,40126252.910842605,1999,11,4,Ben Affleck,27035724.444899406,2.0652890000000035
Jan de Bont,Horror,11618,0.778786,80000000,91188905,The Haunting,1999-07-23,104724227.727545,119371095.66806899,1999,7,4,Liam Neeson,14646867.940523997,0.13986131250000633
Jan de Bont,Thriller,11618,0.778786,80000000,91188905,The Haunting,1999-07-23,104724227.727545,119371095.66806899,1999,7,4,Liam Neeson,14646867.940523997,0.13986131250000633
Jan de Bont,Fantasy,11618,0.778786,80000000,91188905,The Haunting,1999-07-23,104724227.727545,119371095.66806899,1999,7,4,Liam Neeson,14646867.940523997,0.13986131250000633
Jan de Bont,Mystery,11618,0.778786,80000000,91188905,The Haunting,1999-07-23,104724227.727545,119371095.66806899,1999,7,4,Liam Neeson,14646867.940523997,0.13986131250000633
Bronwen Hughes,Comedy,1641,0.746054,75000000,93888180,Forces of Nature,1999-03-12,98178963.4945741,122904589.29056,1999,3,4,Sandra Bullock,24725625.795985907,0.2518423999999998
Hugh Wilson,Comedy,11622,0.744837,35000000,40263020,Blast from the Past,1999-02-12,45816849.6308012,52706420.9434841,1999,2,4,Brendan Fraser,6889571.312682897,0.15037200000000128
Hugh Wilson,Romance,11622,0.744837,35000000,40263020,Blast from the Past,1999-02-12,45816849.6308012,52706420.9434841,1999,2,4,Brendan Fraser,6889571.312682897,0.15037200000000128
Luis Mandoki,Drama,10207,0.7318020000000001,80000000,118880016,Message in a Bottle,1999-02-22,104724227.727545,155620223.347978,1999,2,0,Kevin Costner,50895995.620433,0.48600020000000566
Simon West,Crime,2275,0.72669,60000000,149705852,The General's Daughter,1999-06-18,78543170.7956593,195972871.712428,1999,6,4,John Travolta,117429700.9167687,1.4950975333333305
Simon West,Drama,2275,0.72669,60000000,149705852,The General's Daughter,1999-06-18,78543170.7956593,195972871.712428,1999,6,4,John Travolta,117429700.9167687,1.4950975333333305
Simon West,Mystery,2275,0.72669,60000000,149705852,The General's Daughter,1999-06-18,78543170.7956593,195972871.712428,1999,6,4,John Travolta,117429700.9167687,1.4950975333333305
Simon West,Thriller,2275,0.72669,60000000,149705852,The General's Daughter,1999-06-18,78543170.7956593,195972871.712428,1999,6,4,John Travolta,117429700.9167687,1.4950975333333305
Rupert Wainwright,Horror,10307,0.725013,29000000,50041732,Stigmata,1999-09-10,37962532.551235296,65507271.72311011,1999,9,4,Patricia Arquette,27544739.171874814,0.7255769655172416
Rupert Wainwright,Thriller,10307,0.725013,29000000,50041732,Stigmata,1999-09-10,37962532.551235296,65507271.72311011,1999,9,4,Patricia Arquette,27544739.171874814,0.7255769655172416
David Koepp,Horror,11601,0.716336,12000000,21133087,Stir of Echoes,1999-09-10,15708634.159131799,27664327.694675397,1999,9,4,Kevin Bacon,11955693.535543598,0.7610905833333366
David Koepp,Mystery,11601,0.716336,12000000,21133087,Stir of Echoes,1999-09-10,15708634.159131799,27664327.694675397,1999,9,4,Kevin Bacon,11955693.535543598,0.7610905833333366
David Koepp,Thriller,11601,0.716336,12000000,21133087,Stir of Echoes,1999-09-10,15708634.159131799,27664327.694675397,1999,9,4,Kevin Bacon,11955693.535543598,0.7610905833333366
Paul Thomas Anderson,Drama,334,0.682531,37000000,48451803,Magnolia,1999-12-08,48434955.3239899,63425970.639777295,1999,12,2,Julianne Moore,14991015.315787397,0.3095081891891893
Gary Sinyor,Comedy,2020,0.6710699999999991,51000000,36911617,The Bachelor,1999-11-05,66761695.1763104,48319257.3062493,1999,11,4,Chris O'Donnell,-18442437.8700611,-0.2762428039215694
John Bruno,Horror,9423,0.654013,75000000,14010690,Virus,1999-01-14,98178963.4945741,18340733.6272506,1999,1,3,Jamie Lee Curtis,-79838229.8673235,-0.8131908
John Bruno,Action,9423,0.654013,75000000,14010690,Virus,1999-01-14,98178963.4945741,18340733.6272506,1999,1,3,Jamie Lee Curtis,-79838229.8673235,-0.8131908
John Bruno,Science Fiction,9423,0.654013,75000000,14010690,Virus,1999-01-14,98178963.4945741,18340733.6272506,1999,1,3,Jamie Lee Curtis,-79838229.8673235,-0.8131908
Anthony Minghella,Thriller,1213,0.6403310000000001,40000000,128798265,The Talented Mr. Ripley,1999-12-25,52362113.863772795,168603735.434659,1999,12,5,Matt Damon,116241621.57088621,2.2199566249999894
Anthony Minghella,Crime,1213,0.6403310000000001,40000000,128798265,The Talented Mr. Ripley,1999-12-25,52362113.863772795,168603735.434659,1999,12,5,Matt Damon,116241621.57088621,2.2199566249999894
Anthony Minghella,Drama,1213,0.6403310000000001,40000000,128798265,The Talented Mr. Ripley,1999-12-25,52362113.863772795,168603735.434659,1999,12,5,Matt Damon,116241621.57088621,2.2199566249999894
Steve Miner,Horror,9825,0.637814,27000000,56870414,Lake Placid,1999-07-15,35344426.8580467,74446377.3336976,1999,7,3,Bill Pullman,39101950.4756509,1.1063116296296296
Steve Miner,Comedy,9825,0.637814,27000000,56870414,Lake Placid,1999-07-15,35344426.8580467,74446377.3336976,1999,7,3,Bill Pullman,39101950.4756509,1.1063116296296296
Steve Miner,Action,9825,0.637814,27000000,56870414,Lake Placid,1999-07-15,35344426.8580467,74446377.3336976,1999,7,3,Bill Pullman,39101950.4756509,1.1063116296296296
Steve Miner,Science Fiction,9825,0.637814,27000000,56870414,Lake Placid,1999-07-15,35344426.8580467,74446377.3336976,1999,7,3,Bill Pullman,39101950.4756509,1.1063116296296296
Steve Miner,Thriller,9825,0.637814,27000000,56870414,Lake Placid,1999-07-15,35344426.8580467,74446377.3336976,1999,7,3,Bill Pullman,39101950.4756509,1.1063116296296296
Adam Rifkin,Comedy,9781,0.63765,34000000,4217115,Detroit Rock City,1999-08-13,44507796.7842069,5520426.39516561,1999,8,4,Giuseppe Andrews,-38987370.38904129,-0.875967205882353
Kinka Usher,Adventure,9824,0.636432,68000000,29762011,Mystery Men,1999-08-06,89015593.5684139,38960045.2199215,1999,8,4,Hank Azaria,-50055548.3484924,-0.5623233676470591
Kinka Usher,Fantasy,9824,0.636432,68000000,29762011,Mystery Men,1999-08-06,89015593.5684139,38960045.2199215,1999,8,4,Hank Azaria,-50055548.3484924,-0.5623233676470591
Kinka Usher,Action,9824,0.636432,68000000,29762011,Mystery Men,1999-08-06,89015593.5684139,38960045.2199215,1999,8,4,Hank Azaria,-50055548.3484924,-0.5623233676470591
Kinka Usher,Comedy,9824,0.636432,68000000,29762011,Mystery Men,1999-08-06,89015593.5684139,38960045.2199215,1999,8,4,Hank Azaria,-50055548.3484924,-0.5623233676470591
Kinka Usher,Science Fiction,9824,0.636432,68000000,29762011,Mystery Men,1999-08-06,89015593.5684139,38960045.2199215,1999,8,4,Hank Azaria,-50055548.3484924,-0.5623233676470591
Paul Brizzi,Music,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Paul Brizzi,Animation,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Paul Brizzi,Family,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Paul Brizzi,Fantasy,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Hendel Butoy,Music,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Hendel Butoy,Animation,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Hendel Butoy,Family,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Hendel Butoy,Fantasy,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Francis Glebas,Music,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Francis Glebas,Animation,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Francis Glebas,Family,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Francis Glebas,Fantasy,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Eric Goldberg,Music,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Eric Goldberg,Animation,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Eric Goldberg,Family,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Eric Goldberg,Fantasy,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Don Hahn,Music,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Don Hahn,Animation,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Don Hahn,Family,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Don Hahn,Fantasy,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Pixote Hunt,Music,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Pixote Hunt,Animation,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Pixote Hunt,Family,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Pixote Hunt,Fantasy,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
James Algar,Music,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
James Algar,Animation,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
James Algar,Family,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
James Algar,Fantasy,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
GaÃ«tan Brizzi,Music,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
GaÃ«tan Brizzi,Animation,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
GaÃ«tan Brizzi,Family,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
GaÃ«tan Brizzi,Fantasy,49948,0.617279,80000000,90874570,Fantasia 2000,1999-12-31,104724227.727545,118959614.541535,1999,12,4,Steve Martin,14235386.813990012,0.1359321250000086
Doug Liman,Crime,9430,0.614402,6500000,28451622,Go,1999-04-09,8508843.50286309,37244676.76932561,1999,4,4,Sarah Polley,28735833.266462516,3.3771726153846133
Doug Liman,Comedy,9430,0.614402,6500000,28451622,Go,1999-04-09,8508843.50286309,37244676.76932561,1999,4,4,Sarah Polley,28735833.266462516,3.3771726153846133
Doug Liman,Thriller,9430,0.614402,6500000,28451622,Go,1999-04-09,8508843.50286309,37244676.76932561,1999,4,4,Sarah Polley,28735833.266462516,3.3771726153846133
Raja Gosnell,Romance,11355,0.614007,25000000,84565230,Never Been Kissed,1999-04-09,32726321.164858002,110700355.054403,1999,4,4,Drew Barrymore,77974033.88954501,2.382609199999988
Raja Gosnell,Comedy,11355,0.614007,25000000,84565230,Never Been Kissed,1999-04-09,32726321.164858002,110700355.054403,1999,4,4,Drew Barrymore,77974033.88954501,2.382609199999988
Raja Gosnell,Drama,11355,0.614007,25000000,84565230,Never Been Kissed,1999-04-09,32726321.164858002,110700355.054403,1999,4,4,Drew Barrymore,77974033.88954501,2.382609199999988
David O. Russell,Action,6415,0.585123,75000000,108000000,Three Kings,1999-09-27,98178963.4945741,141377707.432186,1999,9,0,George Clooney,43198743.93761191,0.4399999999999929
David O. Russell,Adventure,6415,0.585123,75000000,108000000,Three Kings,1999-09-27,98178963.4945741,141377707.432186,1999,9,0,George Clooney,43198743.93761191,0.4399999999999929
David O. Russell,Comedy,6415,0.585123,75000000,108000000,Three Kings,1999-09-27,98178963.4945741,141377707.432186,1999,9,0,George Clooney,43198743.93761191,0.4399999999999929
MiloÅ¡ Forman,Comedy,1850,0.581756,82000000,47434430,Man on the Moon,1999-12-22,107342333.420734,62094175.6180791,1999,12,2,Jim Carrey,-45248157.8026549,-0.4215313414634125
MiloÅ¡ Forman,Drama,1850,0.581756,82000000,47434430,Man on the Moon,1999-12-22,107342333.420734,62094175.6180791,1999,12,2,Jim Carrey,-45248157.8026549,-0.4215313414634125
MiloÅ¡ Forman,Romance,1850,0.581756,82000000,47434430,Man on the Moon,1999-12-22,107342333.420734,62094175.6180791,1999,12,2,Jim Carrey,-45248157.8026549,-0.4215313414634125
Jonathan Kaplan,Drama,17707,0.566661,25000000,13000000,Brokedown Palace,1999-08-13,32726321.164858002,17017687.0057261,1999,8,4,Claire Danes,-15708634.159131903,-0.4800000000000019
Jonathan Kaplan,Thriller,17707,0.566661,25000000,13000000,Brokedown Palace,1999-08-13,32726321.164858002,17017687.0057261,1999,8,4,Claire Danes,-15708634.159131903,-0.4800000000000019
William Malone,Horror,11377,0.5480970000000001,19000000,40846082,House on Haunted Hill,1999-10-29,24872004.0852921,53469679.9143251,1999,10,4,Geoffrey Rush,28597675.829033002,1.1497937894736858
William Malone,Mystery,11377,0.5480970000000001,19000000,40846082,House on Haunted Hill,1999-10-29,24872004.0852921,53469679.9143251,1999,10,4,Geoffrey Rush,28597675.829033002,1.1497937894736858
William Malone,Thriller,11377,0.5480970000000001,19000000,40846082,House on Haunted Hill,1999-10-29,24872004.0852921,53469679.9143251,1999,10,4,Geoffrey Rush,28597675.829033002,1.1497937894736858
John McTiernan,Drama,913,0.508128,48000000,124305181,The Thomas Crown Affair,1999-08-06,62834536.63652739,162722051.034472,1999,8,4,Pierce Brosnan,99887514.3979446,1.589691270833329
John McTiernan,Comedy,913,0.508128,48000000,124305181,The Thomas Crown Affair,1999-08-06,62834536.63652739,162722051.034472,1999,8,4,Pierce Brosnan,99887514.3979446,1.589691270833329
John McTiernan,Crime,913,0.508128,48000000,124305181,The Thomas Crown Affair,1999-08-06,62834536.63652739,162722051.034472,1999,8,4,Pierce Brosnan,99887514.3979446,1.589691270833329
John McTiernan,Romance,913,0.508128,48000000,124305181,The Thomas Crown Affair,1999-08-06,62834536.63652739,162722051.034472,1999,8,4,Pierce Brosnan,99887514.3979446,1.589691270833329
Sydney Pollack,Drama,12618,0.5034609999999989,64000000,74608570,Random Hearts,1999-10-08,83779382.1820366,97666560.9388317,1999,10,4,Harrison Ford,13887178.756795108,0.1657589062499998
Sydney Pollack,Romance,12618,0.5034609999999989,64000000,74608570,Random Hearts,1999-10-08,83779382.1820366,97666560.9388317,1999,10,4,Harrison Ford,13887178.756795108,0.1657589062499998
David Cronenberg,Action,1946,0.501242,15000000,2856712,eXistenZ,1999-04-14,19635792.6989148,3739586.97550016,1999,4,2,Jennifer Jason Leigh,-15896205.72341464,-0.809552533333333
David Cronenberg,Thriller,1946,0.501242,15000000,2856712,eXistenZ,1999-04-14,19635792.6989148,3739586.97550016,1999,4,2,Jennifer Jason Leigh,-15896205.72341464,-0.809552533333333
David Cronenberg,Science Fiction,1946,0.501242,15000000,2856712,eXistenZ,1999-04-14,19635792.6989148,3739586.97550016,1999,4,2,Jennifer Jason Leigh,-15896205.72341464,-0.809552533333333
David Cronenberg,Horror,1946,0.501242,15000000,2856712,eXistenZ,1999-04-14,19635792.6989148,3739586.97550016,1999,4,2,Jennifer Jason Leigh,-15896205.72341464,-0.809552533333333
Neil Jordan,Drama,20024,0.49836499999999995,23000000,10827816,The End of the Affair,1999-12-03,30108215.4716694,14174183.3571995,1999,12,4,Ralph Fiennes,-15934032.114469899,-0.5292253913043492
Les Mayfield,Thriller,11001,0.49601000000000006,65000000,117758500,Blue Streak,1999-09-17,85088435.02863091,154152099.635677,1999,9,4,Martin Lawrence,69063664.6070461,0.8116692307692258
Les Mayfield,Action,11001,0.49601000000000006,65000000,117758500,Blue Streak,1999-09-17,85088435.02863091,154152099.635677,1999,9,4,Martin Lawrence,69063664.6070461,0.8116692307692258
Les Mayfield,Comedy,11001,0.49601000000000006,65000000,117758500,Blue Streak,1999-09-17,85088435.02863091,154152099.635677,1999,9,4,Martin Lawrence,69063664.6070461,0.8116692307692258
Les Mayfield,Crime,11001,0.49601000000000006,65000000,117758500,Blue Streak,1999-09-17,85088435.02863091,154152099.635677,1999,9,4,Martin Lawrence,69063664.6070461,0.8116692307692258
Katt Shea,Horror,7341,0.480421,21000000,17762705,The Rage: Carrie 2,1999-03-11,27490109.7784807,23252319.543465197,1999,3,3,Emily Bergl,-4237790.235015504,-0.15415690476190286
Katt Shea,Thriller,7341,0.480421,21000000,17762705,The Rage: Carrie 2,1999-03-11,27490109.7784807,23252319.543465197,1999,3,3,Emily Bergl,-4237790.235015504,-0.15415690476190286
Katt Shea,Science Fiction,7341,0.480421,21000000,17762705,The Rage: Carrie 2,1999-03-11,27490109.7784807,23252319.543465197,1999,3,3,Emily Bergl,-4237790.235015504,-0.15415690476190286
